,bug_id,feature_combine,feature_name,score
0,10403,OB,OB,0.9017159342765808
1,10403,EB,EB,0.8109154105186462
2,10403,SR,SR,0.8549445271492004
3,10403,OB_EB,OB,0.881509006023407
4,10403,OB_EB,EB,0.8480440974235535
5,10403,OB_SR,OB,0.8021147847175598
6,10403,OB_SR,SR,0.8059884309768677
7,10403,EB_SR,EB,0.8294268846511841
8,10403,EB_SR,SR,0.9017770886421204
9,4974,OB,OB,0.8806284070014954
10,4974,EB,EB,0.8309800028800964
11,4974,SR,SR,0.0
12,4974,OB_EB,OB,0.8127298355102539
13,4974,OB_EB,EB,0.8685404062271118
14,4974,OB_SR,OB,0.8486716151237488
15,4974,OB_SR,SR,0.6859589219093323
16,4974,EB_SR,EB,0.7420326471328735
17,4974,EB_SR,SR,0.786278247833252
18,9619,OB,OB,0.7553428411483765
19,9619,EB,EB,0.8639419078826904
20,9619,SR,SR,0.6565635800361633
21,9619,OB_EB,OB,0.8515333533287048
22,9619,OB_EB,EB,0.8370596766471863
23,9619,OB_SR,OB,0.6654650568962097
24,9619,OB_SR,SR,0.6837763786315918
25,9619,EB_SR,EB,0.0
26,9619,EB_SR,SR,0.0
27,3622,OB,OB,0.912132978439331
28,3622,EB,EB,0.8793829083442688
29,3622,SR,SR,0.7026976943016052
30,3622,OB_EB,OB,0.7416935563087463
31,3622,OB_EB,EB,0.8116770386695862
32,3622,OB_SR,OB,0.9040012955665588
33,3622,OB_SR,SR,0.6958714723587036
34,3622,EB_SR,EB,0.9035124182701111
35,3622,EB_SR,SR,0.6845289468765259
36,8142,OB,OB,0.8044225573539734
37,8142,EB,EB,0.8963099122047424
38,8142,SR,SR,0.5835883021354675
39,8142,OB_EB,OB,0.6776888966560364
40,8142,OB_EB,EB,0.7537710070610046
41,8142,OB_SR,OB,0.8259510397911072
42,8142,OB_SR,SR,0.5831526517868042
43,8142,EB_SR,EB,0.8861095905303955
44,8142,EB_SR,SR,0.6040112376213074
45,6410,OB,OB,0.7929104566574097
46,6410,EB,EB,0.8617957830429077
47,6410,SR,SR,0.7637411952018738
48,6410,OB_EB,OB,0.6910930275917053
49,6410,OB_EB,EB,0.8903879523277283
50,6410,OB_SR,OB,0.788163423538208
51,6410,OB_SR,SR,0.7883561849594116
52,6410,EB_SR,EB,0.8601629137992859
53,6410,EB_SR,SR,0.7707421183586121
54,6536,OB,OB,0.8634492754936218
55,6536,EB,EB,0.823939859867096
56,6536,SR,SR,0.7633633613586426
57,6536,OB_EB,OB,0.8332259654998779
58,6536,OB_EB,EB,0.8048787117004395
59,6536,OB_SR,OB,0.8592194318771362
60,6536,OB_SR,SR,0.7380611300468445
61,6536,EB_SR,EB,0.8513028621673584
62,6536,EB_SR,SR,0.7666959762573242
63,4121,OB,OB,0.9298952221870422
64,4121,EB,EB,0.7986992001533508
65,4121,SR,SR,0.8903368711471558
66,4121,OB_EB,OB,0.8782297372817993
67,4121,OB_EB,EB,0.7684107422828674
68,4121,OB_SR,OB,0.8042716979980469
69,4121,OB_SR,SR,0.8335142135620117
70,4121,EB_SR,EB,0.731351375579834
71,4121,EB_SR,SR,0.9276502132415771
72,7330,OB,OB,0.6185900568962097
73,7330,EB,EB,0.6632909178733826
74,7330,SR,SR,0.4699266850948334
75,7330,OB_EB,OB,0.7399700880050659
76,7330,OB_EB,EB,0.6674387454986572
77,7330,OB_SR,OB,0.8653714656829834
78,7330,OB_SR,SR,0.4761149287223816
79,7330,EB_SR,EB,0.6936261653900146
80,7330,EB_SR,SR,0.47279587388038635
81,6125,OB,OB,0.5406169295310974
82,6125,EB,EB,0.7955475449562073
83,6125,SR,SR,0.7694979906082153
84,6125,OB_EB,OB,0.48689401149749756
85,6125,OB_EB,EB,0.7625468373298645
86,6125,OB_SR,OB,0.5287933349609375
87,6125,OB_SR,SR,0.7532296180725098
88,6125,EB_SR,EB,0.8388437032699585
89,6125,EB_SR,SR,0.7705925703048706
90,6009,OB,OB,0.6829169392585754
91,6009,EB,EB,0.9715851545333862
92,6009,SR,SR,0.8343450427055359
93,6009,OB_EB,OB,0.6644442081451416
94,6009,OB_EB,EB,0.900554895401001
95,6009,OB_SR,OB,0.6281269788742065
96,6009,OB_SR,SR,0.8498624563217163
97,6009,EB_SR,EB,0.823158860206604
98,6009,EB_SR,SR,0.8723270893096924
99,4329,OB,OB,0.7628743648529053
100,4329,EB,EB,0.9477317929267883
101,4329,SR,SR,0.7766332626342773
102,4329,OB_EB,OB,0.8178524374961853
103,4329,OB_EB,EB,0.8071492910385132
104,4329,OB_SR,OB,0.8178524374961853
105,4329,OB_SR,SR,0.7545970678329468
106,4329,EB_SR,EB,0.89582359790802
107,4329,EB_SR,SR,0.895674467086792
108,4964,OB,OB,0.7004812955856323
109,4964,EB,EB,0.5141542553901672
110,4964,SR,SR,0.728340744972229
111,4964,OB_EB,OB,0.8179110884666443
112,4964,OB_EB,EB,0.5289757251739502
113,4964,OB_SR,OB,0.8742724657058716
114,4964,OB_SR,SR,0.6707960367202759
115,4964,EB_SR,EB,0.5373420715332031
116,4964,EB_SR,SR,0.8142737746238708
117,5473,OB,OB,0.8096226453781128
118,5473,EB,EB,0.9461502432823181
119,5473,SR,SR,0.8268966674804688
120,5473,OB_EB,OB,0.6625709533691406
121,5473,OB_EB,EB,0.8401615619659424
122,5473,OB_SR,OB,0.8966585397720337
123,5473,OB_SR,SR,0.8451718688011169
124,5473,EB_SR,EB,0.0
125,5473,EB_SR,SR,0.0
126,7945,OB,OB,0.7712101340293884
127,7945,EB,EB,0.6569509506225586
128,7945,SR,SR,0.8025760054588318
129,7945,OB_EB,OB,0.8388246893882751
130,7945,OB_EB,EB,0.6327505707740784
131,7945,OB_SR,OB,0.783263623714447
132,7945,OB_SR,SR,0.8085201382637024
133,7945,EB_SR,EB,0.6569509506225586
134,7945,EB_SR,SR,0.8091149926185608
135,6322,OB,OB,0.8010578751564026
136,6322,EB,EB,0.5678767561912537
137,6322,SR,SR,0.673807680606842
138,6322,OB_EB,OB,0.7087365388870239
139,6322,OB_EB,EB,0.6588714122772217
140,6322,OB_SR,OB,0.7576661705970764
141,6322,OB_SR,SR,0.7189056277275085
142,6322,EB_SR,EB,0.6835228800773621
143,6322,EB_SR,SR,0.5604715347290039
144,9654,OB,OB,0.8708624839782715
145,9654,EB,EB,0.8977988362312317
146,9654,SR,SR,0.0
147,9654,OB_EB,OB,0.7971268892288208
148,9654,OB_EB,EB,0.8406524658203125
149,9654,OB_SR,OB,0.8620805740356445
150,9654,OB_SR,SR,0.6778653860092163
