,bug_id,feature_combine,feature_name,score
0,47910,OB,OB,0.7343710064888
1,47910,EB,EB,0.8506097197532654
2,47910,SR,SR,0.7251726984977722
3,47910,OB_EB,OB,0.9315782189369202
4,47910,OB_EB,EB,0.8109920620918274
5,47910,OB_SR,OB,0.8246357440948486
6,47910,OB_SR,SR,0.7534744143486023
7,47910,EB_SR,EB,0.893610954284668
8,47910,EB_SR,SR,0.695972740650177
9,38131,OB,OB,0.6632136106491089
10,38131,EB,EB,0.6110149025917053
11,38131,SR,SR,0.09831619262695312
12,38131,OB_EB,OB,0.7297635674476624
13,38131,OB_EB,EB,0.6976230144500732
14,38131,OB_SR,OB,0.7382317185401917
15,38131,OB_SR,SR,0.544402003288269
16,38131,EB_SR,EB,0.6110329031944275
17,38131,EB_SR,SR,0.496809184551239
18,37021,OB,OB,0.78680419921875
19,37021,EB,EB,0.0
20,37021,SR,SR,0.8448346257209778
21,37021,OB_EB,OB,0.8589644432067871
22,37021,OB_EB,EB,0.9060215353965759
23,37021,OB_SR,OB,0.8658808469772339
24,37021,OB_SR,SR,0.8147422075271606
25,37021,EB_SR,EB,0.8735643625259399
26,37021,EB_SR,SR,0.8823394179344177
27,11280,OB,OB,0.6018384695053101
28,11280,EB,EB,0.8212947845458984
29,11280,SR,SR,0.8555859327316284
30,11280,OB_EB,OB,0.48012083768844604
31,11280,OB_EB,EB,0.8358123898506165
32,11280,OB_SR,OB,0.6109619140625
33,11280,OB_SR,SR,0.8510546684265137
34,11280,EB_SR,EB,0.7628887891769409
35,11280,EB_SR,SR,0.8539970517158508
