,bug_id,feature_combine,feature_name,score
0,49195,OB,OB,0.8130086660385132
1,49195,EB,EB,0.7888602018356323
2,49195,SR,SR,0.8080984354019165
3,49195,OB_EB,OB,0.8710125088691711
4,49195,OB_EB,EB,0.6522654294967651
5,49195,OB_SR,OB,0.9020529389381409
6,49195,OB_SR,SR,0.8119643330574036
7,49195,EB_SR,EB,0.7930775284767151
8,49195,EB_SR,SR,0.7415990829467773
9,49235,OB,OB,0.4807036519050598
10,49235,EB,EB,0.6508200168609619
11,49235,SR,SR,0.5709807872772217
12,49235,OB_EB,OB,0.5956103801727295
13,49235,OB_EB,EB,0.4981321394443512
14,49235,OB_SR,OB,0.6286376714706421
15,49235,OB_SR,SR,0.5812483429908752
16,49235,EB_SR,EB,0.6454299092292786
17,49235,EB_SR,SR,0.6191273331642151
18,49299,OB,OB,0.7805078029632568
19,49299,EB,EB,0.7551560997962952
20,49299,SR,SR,0.7826613783836365
21,49299,OB_EB,OB,0.8999058604240417
22,49299,OB_EB,EB,0.6805856227874756
23,49299,OB_SR,OB,0.9284641146659851
24,49299,OB_SR,SR,0.7336722016334534
25,49299,EB_SR,EB,0.6947219371795654
26,49299,EB_SR,SR,0.7704901099205017
27,49503,OB,OB,0.9326297640800476
28,49503,EB,EB,0.8627803325653076
29,49503,SR,SR,0.6844571828842163
30,49503,OB_EB,OB,0.8682286143302917
31,49503,OB_EB,EB,0.7438262104988098
32,49503,OB_SR,OB,0.8539955615997314
33,49503,OB_SR,SR,0.8342270851135254
34,49503,EB_SR,EB,0.6615754961967468
35,49503,EB_SR,SR,0.8146814703941345
36,49536,OB,OB,0.9423686861991882
37,49536,EB,EB,0.9238972067832947
38,49536,SR,SR,0.8468117117881775
39,49536,OB_EB,OB,0.9406617283821106
40,49536,OB_EB,EB,0.9017209410667419
41,49536,OB_SR,OB,0.9345057010650635
42,49536,OB_SR,SR,0.8663976192474365
43,49536,EB_SR,EB,0.8975723385810852
44,49536,EB_SR,SR,0.8209564089775085
45,49890,OB,OB,0.6717081665992737
46,49890,EB,EB,0.6476318836212158
47,49890,SR,SR,0.7920733690261841
48,49890,OB_EB,OB,0.6326547265052795
49,49890,OB_EB,EB,0.6793177127838135
50,49890,OB_SR,OB,0.6678198575973511
51,49890,OB_SR,SR,0.7989715337753296
52,49890,EB_SR,EB,0.6634456515312195
53,49890,EB_SR,SR,0.7467132806777954
54,50016,OB,OB,0.7139014005661011
55,50016,EB,EB,0.7410392165184021
56,50016,SR,SR,0.5927796363830566
57,50016,OB_EB,OB,0.8286099433898926
58,50016,OB_EB,EB,0.8611477017402649
59,50016,OB_SR,OB,0.7863072752952576
60,50016,OB_SR,SR,0.764854907989502
61,50016,EB_SR,EB,0.8079126477241516
62,50016,EB_SR,SR,0.6112256646156311
63,50059,OB,OB,0.7920500040054321
64,50059,EB,EB,0.6870437860488892
65,50059,SR,SR,0.7705289721488953
66,50059,OB_EB,OB,0.7805712223052979
67,50059,OB_EB,EB,0.7228466272354126
68,50059,OB_SR,OB,0.8756712675094604
69,50059,OB_SR,SR,0.7548564672470093
70,50059,EB_SR,EB,0.7014131546020508
71,50059,EB_SR,SR,0.8263530135154724
72,50550,OB,OB,0.8781564831733704
73,50550,EB,EB,0.8799797296524048
74,50550,SR,SR,0.7932692766189575
75,50550,OB_EB,OB,0.963638961315155
76,50550,OB_EB,EB,0.7509873509407043
77,50550,OB_SR,OB,0.6692636013031006
78,50550,OB_SR,SR,0.8061604499816895
79,50550,EB_SR,EB,0.8640689849853516
80,50550,EB_SR,SR,0.7395018935203552
81,50793,OB,OB,0.8814864158630371
82,50793,EB,EB,0.8373643159866333
83,50793,SR,SR,0.7161985635757446
84,50793,OB_EB,OB,0.8916100859642029
85,50793,OB_EB,EB,0.9230044484138489
86,50793,OB_SR,OB,0.7611192464828491
87,50793,OB_SR,SR,0.6721327304840088
88,50793,EB_SR,EB,0.8339056968688965
89,50793,EB_SR,SR,0.7059410214424133
