,bug_id,feature_combine,feature_name,score
0,10022,OB,OB,0.9046816229820251
1,10022,EB,EB,0.7270379662513733
2,10022,SR,SR,0.8573302626609802
3,10022,OB_EB,OB,0.8971779346466064
4,10022,OB_EB,EB,0.8401298522949219
5,10022,OB_SR,OB,0.8683974742889404
6,10022,OB_SR,SR,0.7842392325401306
7,10022,EB_SR,EB,0.7501682043075562
8,10022,EB_SR,SR,0.8326953053474426
9,10403,OB,OB,0.8920519351959229
10,10403,EB,EB,0.8069128394126892
11,10403,SR,SR,0.7717738151550293
12,10403,OB_EB,OB,0.8529373407363892
13,10403,OB_EB,EB,0.846113920211792
14,10403,OB_SR,OB,0.8891817331314087
15,10403,OB_SR,SR,0.8682160377502441
16,10403,EB_SR,EB,0.8644930720329285
17,10403,EB_SR,SR,0.9016038775444031
18,10593,OB,OB,0.8049291372299194
19,10593,EB,EB,0.7957794070243835
20,10593,SR,SR,0.7736659049987793
21,10593,OB_EB,OB,0.8135554790496826
22,10593,OB_EB,EB,0.76834636926651
23,10593,OB_SR,OB,0.7559468746185303
24,10593,OB_SR,SR,0.7649282217025757
25,10593,EB_SR,EB,0.666541576385498
26,10593,EB_SR,SR,0.8303368091583252
27,10654,OB,OB,0.9851657748222351
28,10654,EB,EB,0.8498121500015259
29,10654,SR,SR,0.830254077911377
30,10654,OB_EB,OB,0.9404858946800232
31,10654,OB_EB,EB,0.8544737696647644
32,10654,OB_SR,OB,0.8003339171409607
33,10654,OB_SR,SR,0.8580226302146912
34,10654,EB_SR,EB,0.8836222290992737
35,10654,EB_SR,SR,0.8612987399101257
36,11306,OB,OB,0.9289599657058716
37,11306,EB,EB,0.9115056395530701
38,11306,SR,SR,0.8260249495506287
39,11306,OB_EB,OB,0.7872390151023865
40,11306,OB_EB,EB,0.8220236301422119
41,11306,OB_SR,OB,0.91836017370224
42,11306,OB_SR,SR,0.7489085793495178
43,11306,EB_SR,EB,0.9063733220100403
44,11306,EB_SR,SR,0.7860602736473083
45,11314,OB,OB,0.9339370131492615
46,11314,EB,EB,0.9261634945869446
47,11314,SR,SR,0.47989749908447266
48,11314,OB_EB,OB,0.8318472504615784
49,11314,OB_EB,EB,0.9122092127799988
50,11314,OB_SR,OB,0.9041924476623535
51,11314,OB_SR,SR,0.47253552079200745
52,11314,EB_SR,EB,0.9290183782577515
53,11314,EB_SR,SR,0.4528801739215851
54,11863,OB,OB,0.7315267324447632
55,11863,EB,EB,0.77189040184021
56,11863,SR,SR,0.8439080119132996
57,11863,OB_EB,OB,0.7750345468521118
58,11863,OB_EB,EB,0.7785452008247375
59,11863,OB_SR,OB,0.8188682794570923
60,11863,OB_SR,SR,0.7015418410301208
61,11863,EB_SR,EB,0.775340735912323
62,11863,EB_SR,SR,0.8621782064437866
63,11866,OB,OB,0.8947202563285828
64,11866,EB,EB,0.8438645601272583
65,11866,SR,SR,0.8460160493850708
66,11866,OB_EB,OB,0.9047108292579651
67,11866,OB_EB,EB,0.8289811611175537
68,11866,OB_SR,OB,0.9046109914779663
69,11866,OB_SR,SR,0.7815449833869934
70,11866,EB_SR,EB,0.8447396159172058
71,11866,EB_SR,SR,0.7615115642547607
72,12428,OB,OB,0.6699773669242859
73,12428,EB,EB,0.8157437443733215
74,12428,SR,SR,0.7030315399169922
75,12428,OB_EB,OB,0.7606547474861145
76,12428,OB_EB,EB,0.7629663944244385
77,12428,OB_SR,OB,0.7484792470932007
78,12428,OB_SR,SR,0.6585873365402222
79,12428,EB_SR,EB,0.8371536731719971
80,12428,EB_SR,SR,0.7269599437713623
81,13189,OB,OB,0.7389417290687561
82,13189,EB,EB,0.8088290691375732
83,13189,SR,SR,0.7511819005012512
84,13189,OB_EB,OB,0.823535144329071
85,13189,OB_EB,EB,0.7635256052017212
86,13189,OB_SR,OB,0.8514739274978638
87,13189,OB_SR,SR,0.739320695400238
88,13189,EB_SR,EB,0.7719994783401489
89,13189,EB_SR,SR,0.6919455528259277
90,13196,OB,OB,0.8084630370140076
91,13196,EB,EB,0.7864550352096558
92,13196,SR,SR,0.9683762788772583
93,13196,OB_EB,OB,0.9472813606262207
94,13196,OB_EB,EB,0.8090294599533081
95,13196,OB_SR,OB,0.7990952134132385
96,13196,OB_SR,SR,0.8352188467979431
97,13196,EB_SR,EB,0.9033071994781494
98,13196,EB_SR,SR,0.9573996067047119
99,13269,OB,OB,0.8412507176399231
100,13269,EB,EB,0.8461026549339294
101,13269,SR,SR,0.9011218547821045
102,13269,OB_EB,OB,0.8793323040008545
103,13269,OB_EB,EB,0.8085616230964661
104,13269,OB_SR,OB,0.8458095192909241
105,13269,OB_SR,SR,0.8734145760536194
106,13269,EB_SR,EB,0.8541716933250427
107,13269,EB_SR,SR,0.8457950353622437
108,13620,OB,OB,0.9056042432785034
109,13620,EB,EB,0.6055905818939209
110,13620,SR,SR,0.936242938041687
111,13620,OB_EB,OB,0.8033595085144043
112,13620,OB_EB,EB,0.4659118950366974
113,13620,OB_SR,OB,0.9272578954696655
114,13620,OB_SR,SR,0.7905420064926147
115,13620,EB_SR,EB,0.5999846458435059
116,13620,EB_SR,SR,0.8792078495025635
117,14113,OB,OB,0.87802654504776
118,14113,EB,EB,0.8170916438102722
119,14113,SR,SR,0.8251885771751404
120,14113,OB_EB,OB,0.9189261198043823
121,14113,OB_EB,EB,0.8306760787963867
122,14113,OB_SR,OB,0.868373692035675
123,14113,OB_SR,SR,0.8202244639396667
124,14113,EB_SR,EB,0.7498781085014343
125,14113,EB_SR,SR,0.8636979460716248
126,14943,OB,OB,0.6420583724975586
127,14943,EB,EB,0.44095703959465027
128,14943,SR,SR,0.5932611227035522
129,14943,OB_EB,OB,0.7117557525634766
130,14943,OB_EB,EB,0.44887128472328186
131,14943,OB_SR,OB,0.6875008344650269
132,14943,OB_SR,SR,0.7412335276603699
133,14943,EB_SR,EB,0.6025106310844421
134,14943,EB_SR,SR,0.6097979545593262
135,16822,OB,OB,0.8418635129928589
136,16822,EB,EB,0.7337517142295837
137,16822,SR,SR,0.8749434947967529
138,16822,OB_EB,OB,0.9358806610107422
139,16822,OB_EB,EB,0.7899038195610046
140,16822,OB_SR,OB,0.7633051872253418
141,16822,OB_SR,SR,0.7323814630508423
142,16822,EB_SR,EB,0.7470210194587708
143,16822,EB_SR,SR,0.8960564732551575
144,16938,OB,OB,0.6615257263183594
145,16938,EB,EB,0.8738355040550232
146,16938,SR,SR,0.8933062553405762
147,16938,OB_EB,OB,0.8870952725410461
148,16938,OB_EB,EB,0.921901285648346
149,16938,OB_SR,OB,0.8806902170181274
150,16938,OB_SR,SR,0.8915456533432007
151,16938,EB_SR,EB,0.8778483271598816
152,16938,EB_SR,SR,0.9683183431625366
153,17423,OB,OB,0.6177119612693787
154,17423,EB,EB,0.8655433654785156
155,17423,SR,SR,0.6079193949699402
156,17423,OB_EB,OB,0.7113961577415466
157,17423,OB_EB,EB,0.858282208442688
158,17423,OB_SR,OB,0.7427031397819519
159,17423,OB_SR,SR,0.6439891457557678
160,17423,EB_SR,EB,0.8664470911026001
161,17423,EB_SR,SR,0.6976082921028137
162,17618,OB,OB,0.8626022338867188
163,17618,EB,EB,0.890999972820282
164,17618,SR,SR,0.9370871782302856
165,17618,OB_EB,OB,0.906890332698822
166,17618,OB_EB,EB,0.9000899195671082
167,17618,OB_SR,OB,0.760817289352417
168,17618,OB_SR,SR,0.807254433631897
169,17618,EB_SR,EB,0.8997313380241394
170,17618,EB_SR,SR,0.9286413788795471
171,17703,OB,OB,0.8498963117599487
172,17703,EB,EB,0.6733396649360657
173,17703,SR,SR,0.8522962927818298
174,17703,OB_EB,OB,0.8378213047981262
175,17703,OB_EB,EB,0.7124032974243164
176,17703,OB_SR,OB,0.7465369701385498
177,17703,OB_SR,SR,0.7625356316566467
178,17703,EB_SR,EB,0.6991758346557617
179,17703,EB_SR,SR,0.6984273195266724
180,18028,OB,OB,0.34512221813201904
