,bug_id,feature_combine,feature_name,score
0,12398,OB,OB,0.8846185803413391
1,12398,EB,EB,0.7934973239898682
2,12398,SR,SR,0.7979989051818848
3,12398,OB_EB,OB,0.8722853064537048
4,12398,OB_EB,EB,0.8368589282035828
5,12398,OB_SR,OB,0.8240718245506287
6,12398,OB_SR,SR,0.8219534158706665
7,12398,EB_SR,EB,0.8208419680595398
8,12398,EB_SR,SR,0.7987432479858398
9,13725,OB,OB,0.7796853184700012
10,13725,EB,EB,0.8209403157234192
11,13725,SR,SR,0.8570401072502136
12,13725,OB_EB,OB,0.9085119366645813
13,13725,OB_EB,EB,0.8069481253623962
14,13725,OB_SR,OB,0.8381980657577515
15,13725,OB_SR,SR,0.853542685508728
16,13725,EB_SR,EB,0.8408924341201782
17,13725,EB_SR,SR,0.9391224384307861
18,14047,OB,OB,0.7830802202224731
19,14047,EB,EB,0.787355363368988
20,14047,SR,SR,0.6799638867378235
21,14047,OB_EB,OB,0.762988805770874
22,14047,OB_EB,EB,0.7031347155570984
23,14047,OB_SR,OB,0.7754124402999878
24,14047,OB_SR,SR,0.6708744764328003
25,14047,EB_SR,EB,0.7916151285171509
26,14047,EB_SR,SR,0.7129529118537903
27,17289,OB,OB,0.7724399566650391
28,17289,EB,EB,0.764323890209198
29,17289,SR,SR,0.5645440816879272
30,17289,OB_EB,OB,0.7356607913970947
31,17289,OB_EB,EB,0.8464860916137695
32,17289,OB_SR,OB,0.8218619227409363
33,17289,OB_SR,SR,0.6632242798805237
34,17289,EB_SR,EB,0.6886150240898132
35,17289,EB_SR,SR,0.5631008148193359
36,17825,OB,OB,0.33192840218544006
37,17825,EB,EB,0.2971525192260742
38,17825,SR,SR,0.744573175907135
39,17825,OB_EB,OB,0.6212145686149597
40,17825,OB_EB,EB,0.755005419254303
41,17825,OB_SR,OB,0.610188364982605
42,17825,OB_SR,SR,0.685838520526886
43,17825,EB_SR,EB,0.7118850350379944
44,17825,EB_SR,SR,0.7159926295280457
45,17993,OB,OB,0.9176404476165771
46,17993,EB,EB,0.8523375391960144
47,17993,SR,SR,0.810575544834137
48,17993,OB_EB,OB,0.892602801322937
49,17993,OB_EB,EB,0.8501630425453186
50,17993,OB_SR,OB,0.8784610629081726
51,17993,OB_SR,SR,0.8050457835197449
52,17993,EB_SR,EB,0.8547394275665283
53,17993,EB_SR,SR,0.8240582942962646
54,18705,OB,OB,0.9057732224464417
55,18705,EB,EB,0.7776297330856323
56,18705,SR,SR,0.8683812022209167
57,18705,OB_EB,OB,0.929726779460907
58,18705,OB_EB,EB,0.7706636190414429
59,18705,OB_SR,OB,0.8170135617256165
60,18705,OB_SR,SR,0.8283167481422424
61,18705,EB_SR,EB,0.7531176805496216
62,18705,EB_SR,SR,0.7383508086204529
63,18934,OB,OB,0.6902915835380554
64,18934,EB,EB,0.762966513633728
65,18934,SR,SR,0.8651074767112732
66,18934,OB_EB,OB,0.9214873313903809
67,18934,OB_EB,EB,0.9176396727561951
68,18934,OB_SR,OB,0.7950272560119629
69,18934,OB_SR,SR,0.7841198444366455
70,18934,EB_SR,EB,0.7766565680503845
71,18934,EB_SR,SR,0.8723664879798889
72,19089,OB,OB,0.8708720803260803
73,19089,EB,EB,0.7962916493415833
74,19089,SR,SR,0.6709361672401428
75,19089,OB_EB,OB,0.6314639449119568
76,19089,OB_EB,EB,0.777353048324585
77,19089,OB_SR,OB,0.8331050276756287
78,19089,OB_SR,SR,0.785213053226471
79,19089,EB_SR,EB,0.7710561752319336
80,19089,EB_SR,SR,0.8310295939445496
81,21706,OB,OB,0.5557518005371094
82,21706,EB,EB,0.7848593592643738
83,21706,SR,SR,0.8030569553375244
84,21706,OB_EB,OB,0.708351731300354
85,21706,OB_EB,EB,0.7074317336082458
86,21706,OB_SR,OB,0.7160466313362122
87,21706,OB_SR,SR,0.8103971481323242
88,21706,EB_SR,EB,0.7800658941268921
89,21706,EB_SR,SR,0.6911259889602661
90,21834,OB,OB,0.9560311436653137
91,21834,EB,EB,0.923699676990509
92,21834,SR,SR,0.9410942196846008
93,21834,OB_EB,OB,0.9447208046913147
94,21834,OB_EB,EB,0.8940924406051636
95,21834,OB_SR,OB,0.926180899143219
96,21834,OB_SR,SR,0.933799147605896
97,21834,EB_SR,EB,0.9498742818832397
98,21834,EB_SR,SR,0.9099490642547607
99,23787,OB,OB,0.8288937211036682
100,23787,EB,EB,0.8268428444862366
101,23787,SR,SR,0.8403469920158386
102,23787,OB_EB,OB,0.6946236491203308
103,23787,OB_EB,EB,0.7956802845001221
104,23787,OB_SR,OB,0.6315528154373169
105,23787,OB_SR,SR,0.8508270382881165
106,23787,EB_SR,EB,0.8226659297943115
107,23787,EB_SR,SR,0.8519315123558044
108,23935,OB,OB,0.9171608090400696
109,23935,EB,EB,0.777885377407074
110,23935,SR,SR,0.7814101576805115
111,23935,OB_EB,OB,0.929599940776825
112,23935,OB_EB,EB,0.7782335877418518
113,23935,OB_SR,OB,0.8149135112762451
114,23935,OB_SR,SR,0.7742469310760498
115,23935,EB_SR,EB,0.8245781064033508
116,23935,EB_SR,SR,0.8065769076347351
117,24877,OB,OB,0.8313069939613342
118,24877,EB,EB,0.8215238451957703
119,24877,SR,SR,0.8109896779060364
120,24877,OB_EB,OB,0.8227831721305847
121,24877,OB_EB,EB,0.8028183579444885
122,24877,OB_SR,OB,0.7417187690734863
123,24877,OB_SR,SR,0.779328465461731
124,24877,EB_SR,EB,0.7767760157585144
125,24877,EB_SR,SR,0.7865510582923889
126,27869,OB,OB,0.8569809794425964
127,27869,EB,EB,0.5569117665290833
128,27869,SR,SR,0.7207873463630676
129,27869,OB_EB,OB,0.7829170823097229
130,27869,OB_EB,EB,0.772615909576416
131,27869,OB_SR,OB,0.5574403405189514
132,27869,OB_SR,SR,0.569081723690033
133,27869,EB_SR,EB,0.7152151465415955
134,27869,EB_SR,SR,0.7052695155143738
135,31627,OB,OB,0.7147809267044067
136,31627,SR,SR,0.8111543655395508
137,31627,OB_EB,OB,0.6699610948562622
138,31627,OB_EB,EB,0.8176478743553162
139,31627,OB_SR,OB,0.8227249383926392
140,31627,OB_SR,SR,0.6041790843009949
141,31627,EB_SR,EB,0.8079988956451416
142,31627,EB_SR,SR,0.8457177877426147
143,32286,OB,OB,0.8841847777366638
144,32286,EB,EB,0.6262094378471375
145,32286,SR,SR,0.8837611079216003
146,32286,OB_EB,OB,0.8387258052825928
147,32286,OB_EB,EB,0.6860471367835999
148,32286,OB_SR,OB,0.7345731258392334
149,32286,OB_SR,SR,0.8343228101730347
150,32286,EB_SR,EB,0.6302202939987183
151,32286,EB_SR,SR,0.8974000215530396
152,32770,OB,OB,0.7850123047828674
153,32770,EB,EB,0.7894312143325806
154,32770,SR,SR,0.7120927572250366
155,32770,OB_EB,OB,0.6725770831108093
156,32770,OB_EB,EB,0.813818633556366
157,32770,OB_SR,OB,0.8257626295089722
158,32770,OB_SR,SR,0.706794023513794
159,32770,EB_SR,EB,0.7321261167526245
160,32770,EB_SR,SR,0.7331939339637756
161,35156,OB,OB,0.8495385050773621
162,35156,EB,EB,0.8506094813346863
163,35156,SR,SR,0.8765085339546204
164,35156,OB_EB,OB,0.822041928768158
165,35156,OB_EB,EB,0.9013469815254211
166,35156,OB_SR,OB,0.8093846440315247
167,35156,OB_SR,SR,0.9398874044418335
168,35156,EB_SR,EB,0.8192195892333984
169,35156,EB_SR,SR,0.8598564863204956
170,41039,OB,OB,0.8533610105514526
171,41039,EB,EB,0.92252117395401
172,41039,SR,SR,0.8480368852615356
173,41039,OB_EB,OB,0.8918170928955078
174,41039,OB_EB,EB,0.9017203450202942
175,41039,OB_SR,OB,0.863464891910553
176,41039,OB_SR,SR,0.912906289100647
177,41039,EB_SR,EB,0.8730049729347229
178,41039,EB_SR,SR,0.8755355477333069
179,41347,OB,OB,0.8945111036300659
180,41347,EB,EB,0.8932097554206848
181,41347,SR,SR,0.8489505052566528
182,41347,OB_EB,OB,0.905053973197937
183,41347,OB_EB,EB,0.8774335384368896
184,41347,OB_SR,OB,0.8609063625335693
185,41347,OB_SR,SR,0.8699951767921448
186,41347,EB_SR,EB,0.89381343126297
187,41347,EB_SR,SR,0.9071281552314758
188,42225,OB,OB,0.7691194415092468
189,42225,EB,EB,0.789601743221283
190,42225,SR,SR,0.7473759055137634
191,42225,OB_EB,OB,0.7180225849151611
192,42225,OB_EB,EB,0.5772578120231628
193,42225,OB_SR,OB,0.712368905544281
194,42225,OB_SR,SR,0.657897412776947
195,42225,EB_SR,EB,0.7313780188560486
196,42225,EB_SR,SR,0.7620444893836975
197,42724,OB,OB,0.8053709864616394
198,42724,EB,EB,0.692012369632721
199,42724,SR,SR,0.8679178953170776
200,42724,OB_EB,OB,0.7905557751655579
201,42724,OB_EB,EB,0.8132166862487793
202,42724,OB_SR,OB,0.7145693302154541
203,42724,OB_SR,SR,0.8514233231544495
204,42724,EB_SR,EB,0.7819803953170776
205,42724,EB_SR,SR,0.8385416269302368
206,44164,OB,OB,0.5979787111282349
207,44164,EB,EB,0.6108736991882324
208,44164,SR,SR,0.682072639465332
209,44164,OB_EB,OB,0.5585769414901733
210,44164,OB_EB,EB,0.5591166019439697
211,44164,OB_SR,OB,0.7586450576782227
212,44164,OB_SR,SR,0.7815232872962952
213,44164,EB_SR,EB,0.6821797490119934
214,44164,EB_SR,SR,0.6356814503669739
215,45145,OB,OB,0.8952868580818176
216,45145,EB,EB,0.8346136212348938
217,45145,SR,SR,0.9139114618301392
218,45145,OB_EB,OB,0.9512749910354614
219,45145,OB_EB,EB,0.9065648913383484
220,45145,OB_SR,OB,0.8498244285583496
221,45145,OB_SR,SR,0.815636157989502
222,45145,EB_SR,EB,0.8908575177192688
223,45145,EB_SR,SR,0.8925957083702087
