,bug_id,feature_combine,feature_name,score
0,17289,OB,OB,0.834122359752655
1,17289,EB,EB,0.8095176815986633
2,17289,SR,SR,0.6737006902694702
3,17289,OB_EB,OB,0.8471468091011047
4,17289,OB_EB,EB,0.7994494438171387
5,17289,OB_SR,OB,0.834122359752655
6,17289,OB_SR,SR,0.6689486503601074
7,17289,EB_SR,EB,0.7576476335525513
8,17289,EB_SR,SR,0.6554790139198303
9,18705,OB,OB,0.9485524892807007
10,18705,EB,EB,0.7767938375473022
11,18705,SR,SR,0.8969477415084839
12,18705,OB_EB,OB,0.9435451030731201
13,18705,OB_EB,EB,0.7694026231765747
14,18705,OB_SR,OB,0.5407034754753113
15,18705,OB_SR,SR,0.8033543229103088
16,18705,EB_SR,EB,0.7881554961204529
17,18705,EB_SR,SR,0.9035117030143738
18,17825,OB,OB,0.7321655750274658
19,17825,EB,EB,0.7485637664794922
20,17825,SR,SR,0.7776321768760681
21,17825,OB_EB,OB,0.7604478597640991
22,17825,OB_EB,EB,0.7702349424362183
23,17825,OB_SR,OB,0.7268280982971191
24,17825,OB_SR,SR,0.6747314929962158
25,17825,EB_SR,EB,0.7934147715568542
26,17825,EB_SR,SR,0.7416926026344299
27,19089,OB,OB,0.8026177883148193
28,19089,EB,EB,0.8368344902992249
29,19089,SR,SR,0.8699817061424255
30,19089,OB_EB,OB,0.8676990270614624
31,19089,OB_EB,EB,0.8205814361572266
32,19089,OB_SR,OB,0.852010190486908
33,19089,OB_SR,SR,0.7417466640472412
34,19089,EB_SR,EB,0.842086672782898
35,19089,EB_SR,SR,0.7716730833053589
36,21834,OB,OB,0.9392074346542358
37,21834,EB,EB,0.9523695707321167
38,21834,SR,SR,0.9364268779754639
39,21834,OB_EB,OB,0.9228536486625671
40,21834,OB_EB,EB,0.9082595109939575
41,21834,OB_SR,OB,0.9436776041984558
42,21834,OB_SR,SR,0.9272897839546204
43,21834,EB_SR,EB,0.9396237730979919
44,21834,EB_SR,SR,0.9242751002311707
45,23935,OB,OB,0.9282953143119812
46,23935,EB,EB,0.8481288552284241
47,23935,SR,SR,0.8002344965934753
48,23935,OB_EB,OB,0.929599940776825
49,23935,OB_EB,EB,0.7782335877418518
50,23935,OB_SR,OB,0.7982231378555298
51,23935,OB_SR,SR,0.7587097883224487
52,23935,EB_SR,EB,0.8601127862930298
53,23935,EB_SR,SR,0.7191462516784668
54,12398,OB,OB,0.9298593997955322
55,12398,EB,EB,0.777299165725708
56,12398,SR,SR,0.8600625395774841
57,12398,OB_EB,OB,0.9158374667167664
58,12398,OB_EB,EB,0.7766625285148621
59,12398,OB_SR,OB,0.8440611362457275
60,12398,OB_SR,SR,0.8460494875907898
61,12398,EB_SR,EB,0.8027379512786865
62,12398,EB_SR,SR,0.8344643712043762
63,18934,OB,OB,0.9486095905303955
64,18934,EB,EB,0.7652934193611145
65,18934,SR,SR,0.894496500492096
66,18934,OB_EB,OB,0.9499012231826782
67,18934,OB_EB,EB,0.7725492119789124
68,18934,OB_SR,OB,0.7418089509010315
69,18934,OB_SR,SR,0.8023265600204468
70,18934,EB_SR,EB,0.715761661529541
71,18934,EB_SR,SR,0.8728404641151428
72,17993,OB,OB,0.8893958926200867
73,17993,EB,EB,0.9374530911445618
74,17993,SR,SR,0.814130961894989
75,17993,OB_EB,OB,0.8980134725570679
76,17993,OB_EB,EB,0.8989147543907166
77,17993,OB_SR,OB,0.8895218968391418
78,17993,OB_SR,SR,0.7945152521133423
79,17993,EB_SR,EB,0.8765941262245178
80,17993,EB_SR,SR,0.8453598022460938
81,14047,OB,OB,0.8068982362747192
82,14047,EB,EB,0.5486496090888977
83,14047,SR,SR,0.679783046245575
84,14047,OB_EB,OB,0.7937784790992737
85,14047,OB_EB,EB,0.7302680015563965
86,14047,OB_SR,OB,0.8138484358787537
87,14047,OB_SR,SR,0.6863490343093872
88,14047,EB_SR,EB,0.7351086139678955
89,14047,EB_SR,SR,0.6941478848457336
90,21706,OB,OB,0.706039309501648
91,21706,EB,EB,0.7391643524169922
92,21706,SR,SR,0.7818631529808044
93,21706,OB_EB,OB,0.7170981764793396
94,21706,OB_EB,EB,0.8247231841087341
95,21706,OB_SR,OB,0.7086315155029297
96,21706,OB_SR,SR,0.7682013511657715
97,21706,EB_SR,EB,0.7566968202590942
98,21706,EB_SR,SR,0.8191883563995361
99,13725,OB,OB,0.9259349703788757
100,13725,EB,EB,0.8399665951728821
101,13725,SR,SR,0.9353194236755371
102,13725,OB_EB,OB,0.9007413387298584
103,13725,OB_EB,EB,0.7807086706161499
104,13725,OB_SR,OB,0.8320230841636658
105,13725,OB_SR,SR,0.9255359172821045
106,13725,EB_SR,EB,0.8105941414833069
107,13725,EB_SR,SR,0.9186463952064514
108,23787,OB,OB,0.7051247358322144
109,23787,EB,EB,0.8518956899642944
110,23787,SR,SR,0.8056574463844299
111,23787,OB_EB,OB,0.6561233401298523
112,23787,OB_EB,EB,0.6325722932815552
113,23787,OB_SR,OB,0.7228105664253235
114,23787,OB_SR,SR,0.8394191861152649
115,23787,EB_SR,EB,0.8580561876296997
116,23787,EB_SR,SR,0.8502853512763977
