,bug_id,feature_combine,feature_name,score
0,10022,OB,OB,0.9138180017471313
1,10022,EB,EB,0.7180131077766418
2,10022,SR,SR,0.8461967706680298
3,10022,OB_EB,OB,0.9242809414863586
4,10022,OB_EB,EB,0.763774037361145
5,10022,OB_SR,OB,0.832806408405304
6,10022,OB_SR,SR,0.7912579774856567
7,10022,EB_SR,EB,0.7489404678344727
8,10022,EB_SR,SR,0.8201195001602173
9,10403,OB,OB,0.9143763780593872
10,10403,EB,EB,0.8200271725654602
11,10403,SR,SR,0.8609446287155151
12,10403,OB_EB,OB,0.8549671769142151
13,10403,OB_EB,EB,0.8635193109512329
14,10403,OB_SR,OB,0.8578170537948608
15,10403,OB_SR,SR,0.7839989066123962
16,10403,EB_SR,EB,0.8485832810401917
17,10403,EB_SR,SR,0.8760731816291809
18,10593,OB,OB,0.8546038866043091
19,10593,EB,EB,0.6926074028015137
20,10593,SR,SR,0.8223929405212402
21,10593,OB_EB,OB,0.9579842686653137
22,10593,OB_EB,EB,0.7727420926094055
23,10593,OB_SR,OB,0.8161423206329346
24,10593,OB_SR,SR,0.8616198301315308
25,10593,EB_SR,EB,0.767231822013855
26,10593,EB_SR,SR,0.8484437465667725
27,10654,OB,OB,0.882775068283081
28,10654,EB,EB,0.9160621762275696
29,10654,SR,SR,0.9069568514823914
30,10654,OB_EB,OB,0.9232288002967834
31,10654,OB_EB,EB,0.8805709481239319
32,10654,OB_SR,OB,0.8627207279205322
33,10654,OB_SR,SR,0.8752169609069824
34,10654,EB_SR,EB,0.8754949569702148
35,10654,EB_SR,SR,0.8515169620513916
36,11306,OB,OB,0.9223277568817139
37,11306,EB,EB,1.0
38,11306,SR,SR,0.7447137236595154
39,11306,OB_EB,OB,0.7800571322441101
40,11306,OB_EB,EB,0.8888721466064453
41,11306,OB_SR,OB,0.9443070292472839
42,11306,OB_SR,SR,0.7630388736724854
43,11306,EB_SR,EB,0.9163760542869568
44,11306,EB_SR,SR,0.7566128373146057
45,11314,OB,OB,0.8382728695869446
