,bug_id,feature_combine,feature_name,score
0,12906,OB,OB,0.904340922832489
1,12906,EB,EB,0.578510046005249
2,12906,SR,SR,0.8870189189910889
3,12906,OB_EB,OB,0.8555949926376343
4,12906,OB_EB,EB,0.6438518762588501
5,12906,OB_SR,OB,0.8820304274559021
6,12906,OB_SR,SR,0.8015991449356079
7,12906,EB_SR,EB,0.619730532169342
8,12906,EB_SR,SR,0.9113239645957947
9,14197,OB,OB,0.8839969635009766
10,14197,EB,EB,0.7500389218330383
11,14197,SR,SR,0.8742453455924988
12,14197,OB_EB,OB,0.6905505657196045
13,14197,OB_EB,EB,0.8128019571304321
14,14197,OB_SR,OB,0.8005799055099487
15,14197,OB_SR,SR,0.8272663354873657
16,14197,EB_SR,EB,0.8511006236076355
17,14197,EB_SR,SR,0.8767707943916321
18,15899,OB,OB,0.85762619972229
19,15899,EB,EB,0.7448136806488037
20,15899,SR,SR,0.7348711490631104
21,15899,OB_EB,OB,0.8551992177963257
22,15899,OB_EB,EB,0.6640790104866028
23,15899,OB_SR,OB,0.8198323249816895
24,15899,OB_SR,SR,0.7152326703071594
25,15899,EB_SR,EB,0.7659730911254883
26,15899,EB_SR,SR,0.8397294878959656
27,17758,OB,OB,0.7870955467224121
28,17758,EB,EB,0.761447548866272
29,17758,SR,SR,0.7877436280250549
30,17758,OB_EB,OB,0.7875481247901917
31,17758,OB_EB,EB,0.7900018095970154
32,17758,OB_SR,OB,0.7288563251495361
33,17758,OB_SR,SR,0.7467911243438721
34,17758,EB_SR,EB,0.8270248770713806
35,17758,EB_SR,SR,0.8014445900917053
36,17894,OB,OB,0.6587600111961365
37,17894,EB,EB,0.7994269728660583
38,17894,SR,SR,0.8185538053512573
39,17894,OB_EB,OB,0.6015830039978027
40,17894,OB_EB,EB,0.8409721255302429
41,17894,OB_SR,OB,0.6395456790924072
42,17894,OB_SR,SR,0.848713219165802
43,17894,EB_SR,EB,0.7097474336624146
44,17894,EB_SR,SR,0.7376043200492859
45,18016,OB,OB,0.4088163375854492
46,18016,EB,EB,0.7021772861480713
47,18016,SR,SR,0.5266673564910889
48,18016,OB_EB,OB,0.7786737084388733
49,18016,OB_EB,EB,0.6212460398674011
50,18016,OB_SR,OB,0.7432421445846558
51,18016,OB_SR,SR,0.5379810333251953
52,18016,EB_SR,EB,0.6874836087226868
53,18016,EB_SR,SR,0.5021530389785767
54,18268,OB,OB,0.8121629953384399
55,18268,EB,EB,0.45113009214401245
56,18268,SR,SR,0.6369795203208923
57,18268,OB_EB,OB,0.8786643147468567
58,18268,OB_EB,EB,0.8334501385688782
59,18268,OB_SR,OB,0.8961696624755859
60,18268,OB_SR,SR,0.6383715867996216
61,18268,EB_SR,EB,0.8229337930679321
62,18268,EB_SR,SR,0.684615433216095
63,18335,OB,OB,0.814393162727356
64,18335,EB,EB,0.8268225193023682
65,18335,SR,SR,0.7493639588356018
66,18335,OB_EB,OB,0.715589702129364
67,18335,OB_EB,EB,0.8541619181632996
68,18335,OB_SR,OB,0.9140874147415161
69,18335,OB_SR,SR,0.7679144740104675
70,18335,EB_SR,EB,0.7650825381278992
71,18335,EB_SR,SR,0.7960799932479858
72,18915,OB,OB,0.9091693162918091
73,18915,EB,EB,0.7248665690422058
74,18915,SR,SR,0.8309335708618164
75,18915,OB_EB,OB,0.869503915309906
76,18915,OB_EB,EB,0.7328506112098694
77,18915,OB_SR,OB,0.7031282782554626
78,18915,OB_SR,SR,0.8310714960098267
79,18915,EB_SR,EB,0.768012523651123
80,18915,EB_SR,SR,0.9204227924346924
81,19458,OB,OB,0.8839279413223267
82,19458,EB,EB,0.7020924687385559
83,19458,SR,SR,0.694349467754364
84,19458,OB_EB,OB,0.6596977710723877
85,19458,OB_EB,EB,0.68162602186203
86,19458,OB_SR,OB,0.8489172458648682
87,19458,OB_SR,SR,0.8305286765098572
88,19458,EB_SR,EB,0.8415014743804932
89,19458,EB_SR,SR,0.7836007475852966
90,19651,OB,OB,0.8576360940933228
91,19651,EB,EB,0.8523992300033569
92,19651,SR,SR,0.9458695650100708
93,19651,OB_EB,OB,0.8808212876319885
94,19651,OB_EB,EB,0.8594454526901245
95,19651,OB_SR,OB,0.8868051171302795
96,19651,OB_SR,SR,0.8760814070701599
97,19651,EB_SR,EB,0.8556336760520935
98,19651,EB_SR,SR,0.8995180130004883
99,19933,OB,OB,0.8609079718589783
100,19933,EB,EB,0.800940752029419
101,19933,SR,SR,0.9159794449806213
102,19933,OB_EB,OB,0.9356216788291931
103,19933,OB_EB,EB,0.8174276351928711
104,19933,OB_SR,OB,0.7975500226020813
105,19933,OB_SR,SR,0.8881722688674927
106,19933,EB_SR,EB,0.8449495434761047
107,19933,EB_SR,SR,0.8947887420654297
108,20249,OB,OB,0.9548004865646362
109,20249,EB,EB,1.0
110,20249,SR,SR,0.8411048054695129
111,20249,OB_EB,OB,0.9418813586235046
112,20249,OB_EB,EB,0.7506882548332214
113,20249,OB_SR,OB,0.8723400831222534
114,20249,OB_SR,SR,0.8382861614227295
115,20249,EB_SR,EB,0.7521483302116394
116,20249,EB_SR,SR,0.9017429947853088
117,2120,OB,OB,0.8796867728233337
118,2120,EB,EB,0.8605474233627319
119,2120,SR,SR,0.534197986125946
120,2120,OB_EB,OB,0.5281834602355957
121,2120,OB_EB,EB,0.48805469274520874
122,2120,OB_SR,OB,0.8691964149475098
123,2120,OB_SR,SR,0.5844555497169495
124,2120,EB_SR,EB,0.7987432479858398
125,2120,EB_SR,SR,0.6410558819770813
126,22360,OB,OB,0.8437634110450745
127,22360,EB,EB,0.8232355713844299
128,22360,SR,SR,0.7313453555107117
129,22360,OB_EB,OB,0.771261990070343
130,22360,OB_EB,EB,0.7691999673843384
131,22360,OB_SR,OB,0.7072142958641052
132,22360,OB_SR,SR,0.7524929046630859
133,22360,EB_SR,EB,0.795633852481842
134,22360,EB_SR,SR,0.8202430009841919
135,23267,OB,OB,0.8659600019454956
136,23267,EB,EB,0.6737629175186157
137,23267,SR,SR,0.8128370046615601
138,23267,OB_EB,OB,0.9224300384521484
139,23267,OB_EB,EB,0.6279769539833069
140,23267,OB_SR,OB,0.8348450660705566
141,23267,OB_SR,SR,0.7825275659561157
142,23267,EB_SR,EB,0.7433177828788757
143,23267,EB_SR,SR,0.8660160303115845
144,2345,OB,OB,0.9565528035163879
145,2345,EB,EB,0.86735999584198
146,2345,SR,SR,0.9048154354095459
147,2345,OB_EB,OB,0.9028017520904541
148,2345,OB_EB,EB,0.9262546300888062
149,2345,OB_SR,OB,0.9777505993843079
150,2345,OB_SR,SR,0.9002918004989624
151,2345,EB_SR,EB,0.930810809135437
152,2345,EB_SR,SR,0.8458439111709595
153,24411,OB,OB,0.886138916015625
154,24411,EB,EB,0.9553873538970947
155,24411,SR,SR,0.926081657409668
156,24411,OB_EB,OB,0.9322559237480164
157,24411,OB_EB,EB,0.9483262300491333
158,24411,OB_SR,OB,0.9267252683639526
159,24411,OB_SR,SR,0.933695375919342
160,24411,EB_SR,EB,0.9180922508239746
161,24411,EB_SR,SR,0.8990595936775208
162,24779,OB,OB,0.8944169878959656
163,24779,EB,EB,0.8242137432098389
164,24779,SR,SR,0.8505627512931824
165,24779,OB_EB,OB,0.9081197381019592
166,24779,OB_EB,EB,0.8550520539283752
167,24779,OB_SR,OB,0.7121087312698364
168,24779,OB_SR,SR,0.8004351258277893
169,24779,EB_SR,EB,0.8510856628417969
170,24779,EB_SR,SR,0.8679283261299133
171,2529,OB,OB,0.6276551485061646
172,2529,EB,EB,0.6944683194160461
173,2529,SR,SR,0.6786298155784607
174,2529,OB_EB,OB,0.6523224711418152
175,2529,OB_EB,EB,0.6678772568702698
176,2529,OB_SR,OB,0.5875150561332703
177,2529,OB_SR,SR,0.7241150140762329
178,2529,EB_SR,EB,0.6762774586677551
179,2529,EB_SR,SR,0.6897604465484619
180,2694,OB,OB,0.6880226135253906
181,2694,EB,EB,0.7371959686279297
182,2694,SR,SR,0.8664093613624573
183,2694,OB_EB,OB,0.4784736633300781
184,2694,OB_EB,EB,0.795088529586792
185,2694,OB_SR,OB,0.3333570063114166
186,2694,OB_SR,SR,0.7968124151229858
187,2694,EB_SR,EB,0.8835025429725647
188,2694,EB_SR,SR,0.8549174070358276
189,2940,OB,OB,0.7977805137634277
190,2940,EB,EB,1.0
191,2940,SR,SR,0.6379998326301575
192,2940,OB_EB,OB,0.7963488101959229
193,2940,OB_EB,EB,0.7623066306114197
194,2940,OB_SR,OB,0.7921849489212036
195,2940,OB_SR,SR,0.6503547430038452
196,2940,EB_SR,EB,0.876103401184082
197,2940,EB_SR,SR,0.643912672996521
198,3970,OB,OB,0.8790268301963806
199,3970,EB,EB,0.8986113667488098
200,3970,SR,SR,0.6910737156867981
201,3970,OB_EB,OB,0.817291796207428
202,3970,OB_EB,EB,0.8797544836997986
203,3970,OB_SR,OB,0.7856027483940125
204,3970,OB_SR,SR,0.7159578800201416
205,3970,EB_SR,EB,0.8663665056228638
206,3970,EB_SR,SR,0.6830328106880188
207,6304,OB,OB,0.5765336155891418
208,6304,EB,EB,0.633385181427002
209,6304,SR,SR,0.7772969603538513
210,6304,OB_EB,OB,0.6597683429718018
211,6304,OB_EB,EB,0.75517737865448
212,6304,OB_SR,OB,0.5921666026115417
213,6304,OB_SR,SR,0.787022054195404
214,6304,EB_SR,EB,0.6363955140113831
215,6304,EB_SR,SR,0.8187990784645081
216,6656,OB,OB,0.8839610815048218
217,6656,EB,EB,0.8832874894142151
218,6656,SR,SR,0.8462652564048767
219,6656,OB_EB,OB,0.9024491906166077
220,6656,OB_EB,EB,0.9176701307296753
221,6656,OB_SR,OB,0.8634466528892517
222,6656,OB_SR,SR,0.8148202300071716
223,6656,EB_SR,EB,0.8831818103790283
224,6656,EB_SR,SR,0.8568461537361145
225,7581,OB,OB,0.7542670369148254
226,7581,EB,EB,0.8525649905204773
227,7581,SR,SR,0.8469429612159729
228,7581,OB_EB,OB,0.7160745859146118
229,7581,OB_EB,EB,0.882904589176178
230,7581,OB_SR,OB,0.7680387496948242
231,7581,OB_SR,SR,0.9189242124557495
232,7581,EB_SR,EB,0.8254974484443665
233,7581,EB_SR,SR,0.8531084656715393
234,7734,OB,OB,0.8455396294593811
235,7734,EB,EB,0.8678601980209351
236,7734,SR,SR,0.8573082089424133
237,7734,OB_EB,OB,0.9049100279808044
238,7734,OB_EB,EB,0.8264208436012268
239,7734,OB_SR,OB,0.8150767087936401
240,7734,OB_SR,SR,0.7498658299446106
241,7734,EB_SR,EB,0.753715991973877
242,7734,EB_SR,SR,0.9220356345176697
243,7752,OB,OB,0.8804481625556946
244,7752,EB,EB,0.8169676661491394
245,7752,SR,SR,0.804606556892395
246,7752,OB_EB,OB,0.9043972492218018
247,7752,OB_EB,EB,0.8322739601135254
248,7752,OB_SR,OB,0.8909211158752441
249,7752,OB_SR,SR,0.785975992679596
250,7752,EB_SR,EB,0.8304194808006287
251,7752,EB_SR,SR,0.8015048503875732
252,7785,OB,OB,0.8379867672920227
253,7785,EB,EB,0.8496808409690857
254,7785,SR,SR,0.8669339418411255
255,7785,OB_EB,OB,0.6626460552215576
256,7785,OB_EB,EB,0.8790355324745178
257,7785,OB_SR,OB,0.8557317852973938
258,7785,OB_SR,SR,0.9348784685134888
259,7785,EB_SR,EB,0.8433827757835388
260,7785,EB_SR,SR,0.9182898998260498
