,bug_id,feature_combine,feature_name,score
0,49195,OB,OB,0.9071137309074402
1,49195,EB,EB,0.8522830605506897
2,49195,SR,SR,0.8148976564407349
3,49195,OB_EB,OB,0.9186875820159912
4,49195,OB_EB,EB,0.7770665884017944
5,49195,OB_SR,OB,0.9051547646522522
6,49195,OB_SR,SR,0.7768136858940125
7,49195,EB_SR,EB,0.8210507035255432
8,49195,EB_SR,SR,0.8055999279022217
9,49235,OB,OB,0.6518462300300598
10,49235,EB,EB,0.568767786026001
11,49235,SR,SR,0.5843924880027771
12,49235,OB_EB,OB,0.5791503190994263
13,49235,OB_EB,EB,0.578230619430542
14,49235,OB_SR,OB,0.5386365652084351
15,49235,OB_SR,SR,0.6301933526992798
16,49235,EB_SR,EB,0.6955670118331909
17,49235,EB_SR,SR,0.6990644931793213
18,49299,OB,OB,0.9331820011138916
19,49299,EB,EB,0.8052946329116821
20,49299,SR,SR,0.7919312119483948
21,49299,OB_EB,OB,0.9085188508033752
22,49299,OB_EB,EB,0.813711404800415
23,49299,OB_SR,OB,0.8809418678283691
24,49299,OB_SR,SR,0.8008250594139099
25,49299,EB_SR,EB,0.770879864692688
26,49299,EB_SR,SR,0.8099088072776794
27,49503,OB,OB,0.902833104133606
28,49503,EB,EB,0.8610961437225342
29,49503,SR,SR,0.8359048366546631
30,49503,OB_EB,OB,0.8769946694374084
31,49503,OB_EB,EB,0.5996614694595337
32,49503,OB_SR,OB,0.8402976393699646
33,49503,OB_SR,SR,0.7247993350028992
34,49503,EB_SR,EB,0.8906271457672119
35,49503,EB_SR,SR,0.8065754771232605
36,49536,OB,OB,0.9530890583992004
37,49536,EB,EB,0.8438973426818848
38,49536,SR,SR,0.8270614147186279
39,49536,OB_EB,OB,0.918535053730011
40,49536,OB_EB,EB,0.8609240055084229
41,49536,OB_SR,OB,0.9192668199539185
42,49536,OB_SR,SR,0.7988885045051575
43,49536,EB_SR,EB,0.837228536605835
44,49536,EB_SR,SR,0.7858920097351074
45,49890,OB,OB,0.7617701888084412
46,49890,EB,EB,0.7171606421470642
47,49890,SR,SR,0.7460656762123108
48,49890,OB_EB,OB,0.5881072878837585
49,49890,OB_EB,EB,0.7239680886268616
50,49890,OB_SR,OB,0.6298145651817322
51,49890,OB_SR,SR,0.8039270639419556
52,49890,EB_SR,EB,0.7116008996963501
53,49890,EB_SR,SR,0.8344643115997314
54,50016,OB,OB,0.8424581289291382
55,50016,EB,EB,0.8961498737335205
56,50016,SR,SR,0.7369275093078613
57,50016,OB_EB,OB,0.8214198350906372
58,50016,OB_EB,EB,0.8693097829818726
59,50016,OB_SR,OB,0.8407599925994873
60,50016,OB_SR,SR,0.7785348892211914
61,50016,EB_SR,EB,0.927620530128479
62,50016,EB_SR,SR,0.6381365060806274
63,50059,OB,OB,0.8072420358657837
64,50059,EB,EB,0.7970374226570129
65,50059,SR,SR,0.8857790231704712
66,50059,OB_EB,OB,0.8890945315361023
67,50059,OB_EB,EB,0.8134711384773254
68,50059,OB_SR,OB,0.8470518589019775
69,50059,OB_SR,SR,0.8820397853851318
70,50059,EB_SR,EB,0.8104517459869385
71,50059,EB_SR,SR,0.8862295746803284
72,50550,OB,OB,0.8475614190101624
73,50550,EB,EB,0.8594532608985901
74,50550,SR,SR,0.8145545721054077
75,50550,OB_EB,OB,0.934305727481842
76,50550,OB_EB,EB,0.8518226742744446
77,50550,OB_SR,OB,0.8042595386505127
78,50550,OB_SR,SR,0.7818066477775574
79,50550,EB_SR,EB,0.8590214252471924
80,50550,EB_SR,SR,0.7488111257553101
81,50793,OB,OB,0.9937703013420105
82,50793,EB,EB,0.9026675224304199
83,50793,SR,SR,0.7775698304176331
84,50793,OB_EB,OB,0.9676632285118103
85,50793,OB_EB,EB,0.8578294515609741
86,50793,OB_SR,OB,0.8257570862770081
87,50793,OB_SR,SR,0.6748262643814087
88,50793,EB_SR,EB,0.8804531097412109
89,50793,EB_SR,SR,0.8033600449562073
