,bug_id,feature_combine,feature_name,score
0,101187,OB,OB,0.789329469203949
1,101187,EB,EB,0.8600896596908569
2,101187,SR,SR,0.6704379320144653
3,101187,OB_EB,OB,0.7867085337638855
4,101187,OB_EB,EB,0.8212453126907349
5,101187,OB_SR,OB,0.777534008026123
6,101187,OB_SR,SR,0.656011700630188
7,101187,EB_SR,EB,0.8600896596908569
8,101187,EB_SR,SR,0.6765178442001343
9,102436,OB,OB,0.9051262140274048
10,102436,EB,EB,0.6508026123046875
11,102436,SR,SR,0.8606046438217163
12,102436,OB_EB,OB,0.8600887060165405
13,102436,OB_EB,EB,0.658217191696167
14,102436,OB_SR,OB,0.8164660930633545
15,102436,OB_SR,SR,0.8134884238243103
16,102436,EB_SR,EB,0.7047536969184875
17,102436,EB_SR,SR,0.8487510681152344
18,102516,OB,OB,0.8912663459777832
19,102516,EB,EB,0.7250533699989319
20,102516,SR,SR,0.8838154673576355
21,102516,OB_EB,OB,0.8516610264778137
22,102516,OB_EB,EB,0.8202117085456848
23,102516,OB_SR,OB,0.8816295266151428
24,102516,OB_SR,SR,0.8788120746612549
25,102516,EB_SR,EB,0.8255343437194824
26,102516,EB_SR,SR,0.8355972766876221
27,102623,OB,OB,0.7661026120185852
28,102623,EB,EB,0.7962425947189331
29,102623,SR,SR,0.7371526956558228
30,102623,OB_EB,OB,0.7906368374824524
31,102623,OB_EB,EB,0.7303407788276672
32,102623,OB_SR,OB,0.7971757650375366
33,102623,OB_SR,SR,0.7591272592544556
34,102623,EB_SR,EB,0.735812246799469
35,102623,EB_SR,SR,0.7410273551940918
36,103963,OB,OB,0.6105141639709473
37,103963,EB,EB,0.906731128692627
38,103963,SR,SR,0.6550226807594299
39,103963,OB_EB,OB,0.6890920996665955
40,103963,OB_EB,EB,0.8592039346694946
41,103963,OB_SR,OB,0.7103099226951599
42,103963,OB_SR,SR,0.6583296060562134
43,103963,EB_SR,EB,0.9025315046310425
44,103963,EB_SR,SR,0.60701984167099
45,104630,OB,OB,0.6374042630195618
46,104630,EB,EB,0.750225305557251
47,104630,SR,SR,0.6825767159461975
48,104630,OB_EB,OB,0.7246802449226379
49,104630,OB_EB,EB,0.7619263529777527
50,104630,OB_SR,OB,0.6255555152893066
51,104630,OB_SR,SR,0.6629582643508911
52,104630,EB_SR,EB,0.7024275064468384
53,104630,EB_SR,SR,0.6732596158981323
54,108822,OB,OB,0.7601257562637329
55,108822,EB,EB,0.8711141347885132
