,bug_id,feature_combine,feature_name,score
0,2529,OB,OB,0.6812217235565186
1,2529,EB,EB,0.6746715307235718
2,2529,SR,SR,0.6980387568473816
3,2529,OB_EB,OB,0.6811279654502869
4,2529,OB_EB,EB,0.7070634961128235
5,2529,OB_SR,OB,0.6540603637695312
6,2529,OB_SR,SR,0.7441598773002625
7,2529,EB_SR,EB,0.6930571794509888
8,2529,EB_SR,SR,0.7452561855316162
9,7752,OB,OB,0.3926193118095398
10,7752,EB,EB,0.7987953424453735
11,7752,SR,SR,0.854327380657196
12,7752,OB_EB,OB,0.9064675569534302
13,7752,OB_EB,EB,0.8521950840950012
14,7752,OB_SR,OB,0.6409777402877808
15,7752,OB_SR,SR,0.8392824530601501
16,7752,EB_SR,EB,0.8708510398864746
17,7752,EB_SR,SR,0.8770521879196167
18,7581,OB,OB,0.7669405341148376
19,7581,EB,EB,0.0
20,7581,SR,SR,0.8730883598327637
21,7581,OB_EB,OB,0.7263336181640625
22,7581,OB_EB,EB,0.8700958490371704
23,7581,OB_SR,OB,0.8561264276504517
24,7581,OB_SR,SR,0.9327232241630554
25,7581,EB_SR,EB,0.7878364324569702
26,7581,EB_SR,SR,0.8734930753707886
27,12906,OB,OB,0.8740910887718201
28,12906,EB,EB,0.6105960011482239
29,12906,SR,SR,0.8865671157836914
30,12906,OB_EB,OB,0.8947839736938477
31,12906,OB_EB,EB,0.6236752271652222
32,12906,OB_SR,OB,0.8957945108413696
33,12906,OB_SR,SR,0.8805152773857117
34,12906,EB_SR,EB,0.6336949467658997
35,12906,EB_SR,SR,0.8666348457336426
36,2120,OB,OB,0.8435908555984497
37,2120,EB,EB,0.8147159218788147
38,2120,SR,SR,0.5080869197845459
39,2120,OB_EB,OB,0.7171866297721863
40,2120,OB_EB,EB,0.7430722713470459
41,2120,OB_SR,OB,0.8544989228248596
42,2120,OB_SR,SR,0.6464180946350098
43,2120,EB_SR,EB,0.8262643814086914
44,2120,EB_SR,SR,0.6815611124038696
45,3970,OB,OB,0.7991710901260376
46,3970,EB,EB,0.8984589576721191
47,3970,SR,SR,0.6837806105613708
48,3970,OB_EB,OB,0.7110705375671387
49,3970,OB_EB,EB,0.907533586025238
50,3970,OB_SR,OB,0.8541632890701294
51,3970,OB_SR,SR,0.6731729507446289
52,3970,EB_SR,EB,0.8800748586654663
53,3970,EB_SR,SR,0.6693369150161743
54,2940,OB,OB,0.913753867149353
55,2940,EB,EB,0.798983633518219
56,2940,SR,SR,0.6198316216468811
57,2940,OB_EB,OB,0.8057003021240234
58,2940,OB_EB,EB,0.8211315274238586
59,2940,OB_SR,OB,0.8500290513038635
60,2940,OB_SR,SR,0.620136559009552
61,2940,EB_SR,EB,0.822684109210968
62,2940,EB_SR,SR,0.6611164212226868
63,2694,OB,OB,0.658753514289856
64,2694,EB,EB,0.8127199411392212
65,2694,SR,SR,0.8169487714767456
66,2694,OB_EB,OB,0.6044522523880005
67,2694,OB_EB,EB,0.7769268155097961
68,2694,OB_SR,OB,0.4611983597278595
69,2694,OB_SR,SR,0.8251394033432007
70,2694,EB_SR,EB,0.7800862789154053
71,2694,EB_SR,SR,0.8289004564285278
72,6304,OB,OB,0.41360238194465637
73,6304,EB,EB,0.0
74,6304,SR,SR,0.7848159074783325
75,6304,OB_EB,OB,0.6375569701194763
76,6304,OB_EB,EB,0.6914003491401672
77,6304,OB_SR,OB,0.6530378460884094
78,6304,OB_SR,SR,0.7938812375068665
79,6304,EB_SR,EB,0.747947633266449
80,6304,EB_SR,SR,0.7832776308059692
81,6656,OB,OB,0.8200996518135071
82,6656,EB,EB,0.9110161662101746
83,6656,SR,SR,0.8059741258621216
84,6656,OB_EB,OB,0.8996894359588623
85,6656,OB_EB,EB,0.9089297652244568
86,6656,OB_SR,OB,0.8694401979446411
87,6656,OB_SR,SR,0.8115376234054565
88,6656,EB_SR,EB,0.8707471489906311
89,6656,EB_SR,SR,0.7997962832450867
90,2345,OB,OB,0.9248088002204895
91,2345,EB,EB,0.9272342920303345
92,2345,SR,SR,0.9158467054367065
93,2345,OB_EB,OB,0.9033481478691101
94,2345,OB_EB,EB,0.9368981719017029
95,2345,OB_SR,OB,0.8923979997634888
96,2345,OB_SR,SR,0.9269685745239258
97,2345,EB_SR,EB,0.8847963213920593
98,2345,EB_SR,SR,0.8425343036651611
99,7734,OB,OB,0.9119590520858765
100,7734,EB,EB,0.8570519685745239
101,7734,SR,SR,0.963102400302887
102,7734,OB_EB,OB,0.9171199798583984
103,7734,OB_EB,EB,0.8496999144554138
104,7734,OB_SR,OB,0.8566021919250488
105,7734,OB_SR,SR,0.902949869632721
106,7734,EB_SR,EB,0.856918454170227
107,7734,EB_SR,SR,0.9551544785499573
108,7785,OB,OB,0.8509684801101685
109,7785,EB,EB,0.880919873714447
110,7785,SR,SR,0.9400858879089355
111,7785,OB_EB,OB,0.8598359227180481
112,7785,OB_EB,EB,0.8983517289161682
113,7785,OB_SR,OB,0.8412545323371887
114,7785,OB_SR,SR,0.9075916409492493
