,bug_id,feature_combine,feature_name,score
0,47910,OB,OB,0.7246240973472595
1,47910,EB,EB,0.8982940912246704
2,47910,SR,SR,0.7018576860427856
3,47910,OB_EB,OB,0.9241706132888794
4,47910,OB_EB,EB,0.7948980927467346
5,47910,OB_SR,OB,0.8134838342666626
6,47910,OB_SR,SR,0.7137851715087891
7,47910,EB_SR,EB,0.8033093810081482
8,47910,EB_SR,SR,0.6819500923156738
9,38131,OB,OB,0.7973243594169617
10,38131,EB,EB,0.6463713049888611
11,38131,SR,SR,0.5569015741348267
12,38131,OB_EB,OB,0.6197945475578308
13,38131,OB_EB,EB,0.6382796168327332
14,38131,OB_SR,OB,0.6396948099136353
15,38131,OB_SR,SR,0.5191897749900818
16,38131,EB_SR,EB,0.7243260145187378
17,38131,EB_SR,SR,0.6085587739944458
18,37021,OB,OB,0.7815073132514954
19,37021,EB,EB,0.9024325609207153
20,37021,SR,SR,0.842706024646759
21,37021,OB_EB,OB,0.852349579334259
22,37021,OB_EB,EB,0.9286947846412659
23,37021,OB_SR,OB,0.8129564523696899
24,37021,OB_SR,SR,0.8092750310897827
25,37021,EB_SR,EB,0.8643783926963806
26,37021,EB_SR,SR,0.8262612819671631
27,11280,OB,OB,0.6040689945220947
28,11280,EB,EB,0.8286442160606384
29,11280,SR,SR,0.8568436503410339
30,11280,OB_EB,OB,0.4400310218334198
31,11280,OB_EB,EB,0.815777063369751
32,11280,OB_SR,OB,0.5677608847618103
33,11280,OB_SR,SR,0.8689627647399902
34,11280,EB_SR,EB,0.7966971397399902
35,11280,EB_SR,SR,0.8308299779891968
