,bug_id,feature_com,feature,score
0,101187,OB,OB,0.776051938533783
1,101187,EB,EB,0.8519059419631958
2,101187,SR,SR,0.6004511713981628
3,101187,OB EB,OB,0.7859593033790588
4,101187,OB EB,EB,0.8492986559867859
5,101187,OB SR,OB,0.7776194214820862
6,101187,OB SR,SR,0.6007476449012756
7,101187,EB SR,EB,0.8433416485786438
8,101187,EB SR,SR,0.6579816937446594
9,102436,OB,OB,0.9002552032470703
10,102436,EB,EB,0.7323498725891113
11,102436,SR,SR,0.8640285730361938
12,102436,OB EB,OB,0.875575602054596
13,102436,OB EB,EB,0.7293450236320496
14,102436,OB SR,OB,0.8535956144332886
15,102436,OB SR,SR,0.7917782068252563
16,102436,EB SR,EB,0.7700713872909546
17,102436,EB SR,SR,0.8801646828651428
18,102516,OB,OB,0.9005654454231262
19,102516,EB,EB,0.8072178363800049
20,102516,SR,SR,0.8761718273162842
21,102516,OB EB,OB,0.8822253942489624
22,102516,OB EB,EB,0.8013087511062622
23,102516,OB SR,OB,0.8313605189323425
24,102516,OB SR,SR,0.8505445122718811
25,102516,EB SR,EB,0.8617660999298096
26,102516,EB SR,SR,0.8995007276535034
27,102623,OB,OB,0.7773097157478333
28,102623,EB,EB,0.7924967408180237
29,102623,SR,SR,0.769821286201477
30,102623,OB EB,OB,0.6672213673591614
31,102623,OB EB,EB,0.7094301581382751
32,102623,OB SR,OB,0.7960425615310669
33,102623,OB SR,SR,0.6846101880073547
34,102623,EB SR,EB,0.7746335864067078
35,102623,EB SR,SR,0.711955189704895
36,103963,OB,OB,0.6778084635734558
37,103963,EB,EB,0.8920311331748962
38,103963,SR,SR,0.6131596565246582
39,103963,OB EB,OB,0.6977384686470032
40,103963,OB EB,EB,0.8845202326774597
41,103963,OB SR,OB,0.7442834973335266
42,103963,OB SR,SR,0.6415316462516785
43,103963,EB SR,EB,0.8491184711456299
44,103963,EB SR,SR,0.638029158115387
45,104630,OB,OB,0.7204766273498535
46,104630,EB,EB,0.8005190491676331
47,104630,SR,SR,0.6817251443862915
48,104630,OB EB,OB,0.7026821970939636
49,104630,OB EB,EB,0.7784303426742554
