,bug_id,feature_com,feature,score
0,101187,OB,OB,0.30189448595046997
1,101187,EB,EB,0.29667747020721436
2,101187,SR,SR,0.32120561599731445
3,101187,OB EB,OB,0.24997644126415253
4,101187,OB EB,EB,0.2634675204753876
5,101187,OB SR,OB,0.2617816627025604
6,101187,OB SR,SR,0.336162805557251
7,101187,EB SR,EB,0.26177576184272766
8,101187,EB SR,SR,0.34085920453071594
9,102436,OB,OB,0.24603617191314697
10,102436,EB,EB,0.2830759584903717
11,102436,SR,SR,0.21423277258872986
12,102436,OB EB,OB,0.20678620040416718
13,102436,OB EB,EB,0.24992981553077698
14,102436,OB SR,OB,0.25259536504745483
15,102436,OB SR,SR,0.2823038697242737
16,102436,EB SR,EB,0.2697882056236267
17,102436,EB SR,SR,0.18337669968605042
18,102516,OB,OB,0.24453513324260712
19,102516,EB,EB,0.4483247399330139
20,102516,SR,SR,0.30501437187194824
21,102516,OB EB,OB,0.24654048681259155
22,102516,OB EB,EB,0.4459633231163025
23,102516,OB SR,OB,0.2808786630630493
24,102516,OB SR,SR,0.2867315411567688
25,102516,EB SR,EB,0.4470653533935547
26,102516,EB SR,SR,0.3001558780670166
27,102623,OB,OB,0.4090630114078522
28,102623,EB,EB,0.30358418822288513
29,102623,SR,SR,0.1510566771030426
30,102623,OB EB,OB,0.4157640039920807
31,102623,OB EB,EB,0.2595832347869873
32,102623,OB SR,OB,0.40851354598999023
33,102623,OB SR,SR,0.13673338294029236
34,102623,EB SR,EB,0.16794991493225098
35,102623,EB SR,SR,0.1743045449256897
36,103963,OB,OB,0.37719741463661194
37,103963,EB,EB,0.3529697060585022
38,103963,SR,SR,0.33842819929122925
39,103963,OB EB,OB,0.36792778968811035
40,103963,OB EB,EB,0.34589487314224243
41,103963,OB SR,OB,0.3704075217247009
42,103963,OB SR,SR,0.34075671434402466
43,103963,EB SR,EB,0.3520704507827759
44,103963,EB SR,SR,0.3117821216583252
45,104630,OB,OB,0.44739165902137756
46,104630,EB,EB,0.2747253179550171
47,104630,SR,SR,0.3398151695728302
48,104630,OB EB,OB,0.43440818786621094
49,104630,OB EB,EB,0.24205681681632996
50,104630,OB SR,OB,0.5428225994110107
51,104630,OB SR,SR,0.33296582102775574
52,104630,EB SR,EB,0.24559420347213745
53,104630,EB SR,SR,0.25984010100364685
54,108822,OB,OB,0.4740868806838989
55,108822,EB,EB,0.28074848651885986
56,108822,SR,SR,0.33673620223999023
57,108822,OB EB,OB,0.27536648511886597
58,108822,OB EB,EB,0.3205639719963074
59,108822,OB SR,OB,0.469829797744751
60,108822,OB SR,SR,0.4113556742668152
61,108822,EB SR,EB,0.37085554003715515
62,108822,EB SR,SR,0.33470872044563293
63,109350,OB,OB,0.32473763823509216
64,109350,EB,EB,0.37755119800567627
65,109350,SR,SR,0.25256624817848206
66,109350,OB EB,OB,0.31766340136528015
67,109350,OB EB,EB,0.3238089084625244
68,109350,OB SR,OB,0.3422558307647705
69,109350,OB SR,SR,0.23577547073364258
70,109350,EB SR,EB,0.3487735986709595
71,109350,EB SR,SR,0.26458144187927246
72,109718,OB,OB,0.4277545213699341
73,109718,EB,EB,0.36894774436950684
74,109718,SR,SR,0.40820592641830444
75,109718,OB EB,OB,0.449235737323761
76,109718,OB EB,EB,0.35663074254989624
77,109718,OB SR,OB,0.42761752009391785
78,109718,OB SR,SR,0.32763949036598206
79,109718,EB SR,EB,0.3503320813179016
80,109718,EB SR,SR,0.3226379156112671
81,110566,OB,OB,0.5086543560028076
82,110566,EB,EB,0.5039678812026978
83,110566,SR,SR,0.5287073254585266
84,110566,OB EB,OB,0.4384688436985016
85,110566,OB EB,EB,0.42273062467575073
86,110566,OB SR,OB,0.5086543560028076
87,110566,OB SR,SR,0.46720388531684875
88,110566,EB SR,EB,0.5035765171051025
89,110566,EB SR,SR,0.513154149055481
90,113047,OB,OB,0.2995591163635254
91,113047,EB,EB,0.2717013657093048
92,113047,SR,SR,0.4593171179294586
93,113047,OB EB,OB,0.3389786183834076
94,113047,OB EB,EB,0.27654898166656494
95,113047,OB SR,OB,0.3318136930465698
96,113047,OB SR,SR,0.4627259373664856
97,113047,EB SR,EB,0.2619174122810364
98,113047,EB SR,SR,0.4578060507774353
99,114470,OB,OB,0.44032910466194153
100,114470,EB,EB,0.2792314887046814
101,114470,SR,SR,0.19347631931304932
102,114470,OB EB,OB,0.4507090747356415
103,114470,OB EB,EB,0.2813209295272827
104,114470,OB SR,OB,0.44893065094947815
105,114470,OB SR,SR,0.20169471204280853
106,114470,EB SR,EB,0.28194811940193176
107,114470,EB SR,SR,0.19493600726127625
108,114903,OB,OB,0.5115336775779724
109,114903,EB,EB,0.3915460705757141
110,114903,SR,SR,0.3329692482948303
111,114903,OB EB,OB,0.49611371755599976
112,114903,OB EB,EB,0.3904983401298523
113,114903,OB SR,OB,0.5120136737823486
114,114903,OB SR,SR,0.33812791109085083
115,114903,EB SR,EB,0.3732024133205414
116,114903,EB SR,SR,0.3155069947242737
117,114905,OB,OB,0.5801655054092407
118,114905,EB,EB,0.35648471117019653
119,114905,SR,SR,0.2562373876571655
120,114905,OB EB,OB,0.4688175320625305
121,114905,OB EB,EB,0.37596213817596436
122,114905,OB SR,OB,0.5801655054092407
123,114905,OB SR,SR,0.23779568076133728
124,114905,EB SR,EB,0.3712770342826843
125,114905,EB SR,SR,0.2740894556045532
126,115960,OB,OB,0.4365008473396301
127,115960,EB,EB,0.43346649408340454
128,115960,SR,SR,0.2628759443759918
129,115960,OB EB,OB,0.4161127507686615
130,115960,OB EB,EB,0.43530887365341187
131,115960,OB SR,OB,0.4240604341030121
132,115960,OB SR,SR,0.28770530223846436
133,115960,EB SR,EB,0.4316200017929077
134,115960,EB SR,SR,0.32537591457366943
135,116564,OB,OB,0.32738202810287476
136,116564,EB,EB,0.3443647623062134
137,116564,SR,SR,0.24779202044010162
138,116564,OB EB,OB,0.3859792947769165
139,116564,OB EB,EB,0.34804069995880127
140,116564,OB SR,OB,0.3383551239967346
141,116564,OB SR,SR,0.3494643568992615
142,116564,EB SR,EB,0.3655547797679901
143,116564,EB SR,SR,0.31063011288642883
144,116609,OB,OB,0.4712007939815521
145,116609,EB,EB,0.2807203531265259
146,116609,SR,SR,0.37364429235458374
147,116609,OB EB,OB,0.46381956338882446
148,116609,OB EB,EB,0.46371686458587646
149,116609,OB SR,OB,0.5401320457458496
150,116609,OB SR,SR,0.39209577441215515
151,116609,EB SR,EB,0.4117359220981598
152,116609,EB SR,SR,0.37557393312454224
153,116744,OB,OB,0.4649653136730194
154,116744,EB,EB,0.3223559260368347
155,116744,SR,SR,0.4508481025695801
156,116744,OB EB,OB,0.5230063199996948
157,116744,OB EB,EB,0.3186262249946594
158,116744,OB SR,OB,0.49575287103652954
159,116744,OB SR,SR,0.4080696105957031
160,116744,EB SR,EB,0.29704880714416504
161,116744,EB SR,SR,0.47257760167121887
162,116786,OB,OB,0.3912786841392517
