,bug_id,feature_com,feature,score
0,10022,OB,OB,0.9266244769096375
1,10022,EB,EB,0.7145940065383911
2,10022,SR,SR,0.8597733378410339
3,10022,OB EB,OB,0.8736730217933655
4,10022,OB EB,EB,0.7529588937759399
5,10022,OB SR,OB,0.8972123265266418
6,10022,OB SR,SR,0.8307692408561707
7,10022,EB SR,EB,0.7041819095611572
8,10022,EB SR,SR,0.86589515209198
9,10403,OB,OB,0.9696354866027832
10,10403,EB,EB,0.8506965041160583
11,10403,SR,SR,0.8994490504264832
12,10403,OB EB,OB,0.9002599120140076
13,10403,OB EB,EB,0.8232100605964661
14,10403,OB SR,OB,0.8347322940826416
15,10403,OB SR,SR,0.8652054071426392
16,10403,EB SR,EB,0.8479901552200317
17,10403,EB SR,SR,0.9184315800666809
18,10593,OB,OB,0.9431976079940796
19,10593,EB,EB,0.7174941897392273
20,10593,SR,SR,0.8330209851264954
21,10593,OB EB,OB,0.9431976079940796
22,10593,OB EB,EB,0.70997554063797
23,10593,OB SR,OB,0.8693834543228149
24,10593,OB SR,SR,0.8330209851264954
25,10593,EB SR,EB,0.70997554063797
26,10593,EB SR,SR,0.8467291593551636
27,10654,OB,OB,0.9475494623184204
28,10654,EB,EB,0.9204869866371155
29,10654,SR,SR,0.8622126579284668
30,10654,OB EB,OB,0.9543151259422302
31,10654,OB EB,EB,0.8995608687400818
32,10654,OB SR,OB,0.7129276990890503
33,10654,OB SR,SR,0.8858199119567871
34,10654,EB SR,EB,0.8876732587814331
35,10654,EB SR,SR,0.9121461510658264
36,11306,OB,OB,0.8610544800758362
37,11306,EB,EB,0.9129912257194519
38,11306,SR,SR,0.8375144004821777
39,11306,OB EB,OB,0.8444841504096985
40,11306,OB EB,EB,0.8565192222595215
41,11306,OB SR,OB,0.8610544800758362
42,11306,OB SR,SR,0.8375144004821777
43,11306,EB SR,EB,0.914173424243927
44,11306,EB SR,SR,0.8085851669311523
45,11314,OB,OB,0.8586593866348267
46,11314,EB,EB,0.8972607254981995
47,11314,SR,SR,0.46267184615135193
48,11314,OB EB,OB,0.9375066757202148
49,11314,OB EB,EB,0.9110641479492188
50,11314,OB SR,OB,0.8785008192062378
51,11314,OB SR,SR,0.46267184615135193
52,11314,EB SR,EB,0.8972607254981995
53,11314,EB SR,SR,0.6029706597328186
54,11863,OB,OB,0.8688834309577942
55,11863,EB,EB,0.8289137482643127
56,11863,SR,SR,0.8394777774810791
57,11863,OB EB,OB,0.835490882396698
58,11863,OB EB,EB,0.8258405923843384
59,11863,OB SR,OB,0.8414176106452942
60,11863,OB SR,SR,0.8736294507980347
61,11863,EB SR,EB,0.8200733065605164
62,11863,EB SR,SR,0.8723321557044983
63,11866,OB,OB,0.942475438117981
64,11866,EB,EB,0.8827217221260071
65,11866,SR,SR,0.6767606735229492
66,11866,OB EB,OB,0.942475438117981
67,11866,OB EB,EB,0.8827217221260071
68,11866,OB SR,OB,0.9242390990257263
69,11866,OB SR,SR,0.7112497687339783
70,11866,EB SR,EB,0.8827217221260071
71,11866,EB SR,SR,0.7112497687339783
72,12428,OB,OB,0.7012625932693481
73,12428,EB,EB,0.8232835531234741
74,12428,SR,SR,0.7558808922767639
75,12428,OB EB,OB,0.7058830857276917
76,12428,OB EB,EB,0.7317893505096436
77,12428,OB SR,OB,0.7012625932693481
78,12428,OB SR,SR,0.8206356763839722
79,12428,EB SR,EB,0.7905532121658325
80,12428,EB SR,SR,0.8142414689064026
81,13189,OB,OB,0.8696686625480652
82,13189,EB,EB,0.724077582359314
83,13189,SR,SR,0.8883587718009949
84,13189,OB EB,OB,0.8576927185058594
85,13189,OB EB,EB,0.7262216806411743
86,13189,OB SR,OB,0.8626578450202942
87,13189,OB SR,SR,0.8883587718009949
88,13189,EB SR,EB,0.7243629097938538
89,13189,EB SR,SR,0.8976945877075195
90,13196,OB,OB,0.8484893441200256
91,13196,EB,EB,0.888688862323761
92,13196,SR,SR,0.9581716656684875
93,13196,OB EB,OB,0.8977836966514587
94,13196,OB EB,EB,0.8877641558647156
95,13196,OB SR,OB,0.7989711761474609
96,13196,OB SR,SR,0.8077024817466736
97,13196,EB SR,EB,0.8688048720359802
98,13196,EB SR,SR,0.9674842357635498
99,13269,OB,OB,0.9094133377075195
100,13269,EB,EB,0.8600364327430725
101,13269,SR,SR,0.8831411600112915
102,13269,OB EB,OB,0.8882536292076111
103,13269,OB EB,EB,0.8737764358520508
104,13269,OB SR,OB,0.8965374231338501
105,13269,OB SR,SR,0.8311201333999634
106,13269,EB SR,EB,0.8959271907806396
107,13269,EB SR,SR,0.8626274466514587
108,13620,OB,OB,0.9100370407104492
109,13620,EB,EB,0.774092435836792
110,13620,SR,SR,0.8852659463882446
111,13620,OB EB,OB,0.9244869947433472
112,13620,OB EB,EB,0.663753092288971
113,13620,OB SR,OB,0.9100370407104492
114,13620,OB SR,SR,0.9032401442527771
115,13620,EB SR,EB,0.7387049794197083
116,13620,EB SR,SR,0.9099825024604797
117,14113,OB,OB,0.852668285369873
118,14113,EB,EB,0.8344240188598633
119,14113,SR,SR,0.8915016055107117
120,14113,OB EB,OB,0.8479852676391602
121,14113,OB EB,EB,0.8021916747093201
122,14113,OB SR,OB,0.713187575340271
123,14113,OB SR,SR,0.7260034084320068
124,14113,EB SR,EB,0.8456000089645386
125,14113,EB SR,SR,0.9356332421302795
126,14943,OB,OB,0.723742663860321
127,14943,EB,EB,0.5408785939216614
128,14943,SR,SR,0.7406532764434814
129,14943,OB EB,OB,0.7316937446594238
130,14943,OB EB,EB,0.5647960901260376
131,14943,OB SR,OB,0.7099331021308899
132,14943,OB SR,SR,0.7311742305755615
133,14943,EB SR,EB,0.47047677636146545
134,14943,EB SR,SR,0.7922036051750183
135,16822,OB,OB,0.9418404698371887
136,16822,EB,EB,0.7456825971603394
137,16822,SR,SR,0.9126688838005066
138,16822,OB EB,OB,0.9326809644699097
139,16822,OB EB,EB,0.7665177583694458
140,16822,OB SR,OB,0.8466066718101501
141,16822,OB SR,SR,0.8739646077156067
142,16822,EB SR,EB,0.7673919796943665
143,16822,EB SR,SR,0.898942232131958
144,16938,OB,OB,0.8275476098060608
145,16938,EB,EB,0.9231621623039246
146,16938,SR,SR,0.9372286200523376
147,16938,OB EB,OB,0.8476387858390808
148,16938,OB EB,EB,0.7980387210845947
149,16938,OB SR,OB,0.852260947227478
150,16938,OB SR,SR,0.9648775458335876
151,16938,EB SR,EB,0.9231621623039246
152,16938,EB SR,SR,0.9137846827507019
153,17423,OB,OB,0.6285878419876099
154,17423,EB,EB,0.8956671357154846
155,17423,SR,SR,0.637694776058197
156,17423,OB EB,OB,0.6641716957092285
157,17423,OB EB,EB,0.8734264373779297
158,17423,OB SR,OB,0.774051308631897
159,17423,OB SR,SR,0.6389187574386597
160,17423,EB SR,EB,0.9022952318191528
161,17423,EB SR,SR,0.6781192421913147
162,17618,OB,OB,0.9447408318519592
163,17618,EB,EB,0.8834295272827148
164,17618,SR,SR,0.9375979900360107
165,17618,OB EB,OB,0.8803613185882568
166,17618,OB EB,EB,0.8846210241317749
167,17618,OB SR,OB,0.8167763948440552
168,17618,OB SR,SR,0.8893226385116577
169,17618,EB SR,EB,0.8779774904251099
170,17618,EB SR,SR,0.929277241230011
171,17703,OB,OB,0.9145272374153137
172,17703,EB,EB,0.7346065044403076
173,17703,SR,SR,0.7170428037643433
174,17703,OB EB,OB,0.9113762974739075
175,17703,OB EB,EB,0.6981732249259949
176,17703,OB SR,OB,0.8177961111068726
177,17703,OB SR,SR,0.7702118754386902
178,17703,EB SR,EB,0.7016491889953613
179,17703,EB SR,SR,0.7956591248512268
180,18028,OB,OB,0.8530893921852112
181,18028,EB,EB,0.7757817506790161
182,18028,SR,SR,0.8533689975738525
183,18028,OB EB,OB,0.8742792010307312
184,18028,OB EB,EB,0.7310795187950134
185,18028,OB SR,OB,0.7449102997779846
186,18028,OB SR,SR,0.7856379151344299
187,18028,EB SR,EB,0.7629674673080444
188,18028,EB SR,SR,0.8869936466217041
189,18163,OB,OB,0.7885382175445557
190,18163,EB,EB,0.5666279792785645
191,18163,SR,SR,0.7345404028892517
192,18163,OB EB,OB,0.8316605687141418
193,18163,OB EB,EB,0.5950941443443298
194,18163,OB SR,OB,0.8083298802375793
195,18163,OB SR,SR,0.6936611533164978
196,18163,EB SR,EB,0.5846180319786072
197,18163,EB SR,SR,0.7502784132957458
198,18285,OB,OB,0.9567519426345825
199,18285,EB,EB,0.9460979104042053
200,18285,SR,SR,0.8577410578727722
201,18285,OB EB,OB,0.9485340118408203
202,18285,OB EB,EB,0.9460979104042053
203,18285,OB SR,OB,0.9712607264518738
